path,audio,transcription,english_transcription,intent_class,lang_id,similarity,tts_time
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60265d40c7abb7f83213812a.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60265d40c7abb7f83213812a.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00073242]), 'sampling_rate': 8000}",solicitud de cambio de dirección,address change request,1,5,0.8134568333625793,0.491347074508667
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602664e0cfa37e1cf217af95.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602664e0cfa37e1cf217af95.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",hola buenos días soy cliente del banco y le llamaba porque quiero cambiar mi dirección en los datos personales que guardan míos gracias,"Hello, good morning, I am a bank customer and I was calling you because I want to change my address in the personal data that they keep mine, thank you",1,5,0.871431827545166,0.524852991104126
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\6026607cc421a821df7c16e1.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\6026607cc421a821df7c16e1.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",hola buenos días mira le llamaba porque quería cambiar la dirección que está asociado a mi cuenta y quería saber si es posible realizarlo por Internet o tengo que hacerlo por teléfono,"Hello, good morning, look, I was calling you because I wanted to change the address that is associated with my account and I wanted to know if it is possible to do it online or do I have to do it by phone",1,5,0.8135227560997009,0.661710262298584
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60266243dc3604f481bcb383.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60266243dc3604f481bcb383.wav', 'array': array([ 0.        , -0.00024414, -0.00024414, ...,  0.00048828,
        0.00073242,  0.00097656]), 'sampling_rate': 8000}",hola buenas tardes mira llamaba porque me interesaría cambiar mi dirección,"Hello, good afternoon, look, I was calling because I would be interested in changing my address",1,5,0.8835528492927551,0.4999251365661621
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602660d4c7abb7f832138165.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602660d4c7abb7f832138165.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola buenos días quiero cambiar mi dirección de mi tarjeta porque ha habido un cambio de domicilio si les cariño informar de este nuevo cambio para que esté configurada en mis datos por favor tengan en cuenta esta información sobre mi luego sobre el mi nuevo hogar donde voy a vivir gracias,hello good morning I want to change my address on my card because there has been a change of address if I love you inform of this new change so that it is configured in my data please take into account this information about me then about my new home where I am going to live thanks,1,5,0.8311346769332886,0.5990619659423828
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60265da2c7abb7f832138137.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60265da2c7abb7f832138137.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00598145,
        0.00793457, -0.00598145]), 'sampling_rate': 8000}",hola me he mudado y quería cambiar mi dirección postal muchas gracias,hello I have moved and wanted to change my postal address thank you very much,1,5,0.8919854164123535,0.5225121974945068
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602669f6c421a821df7c179b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602669f6c421a821df7c179b.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00048828,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",quiero cambiar mi dirección,I want to change my address,1,5,0.8347101211547852,0.5734803676605225
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\6026637bc7abb7f83213829c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\6026637bc7abb7f83213829c.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00366211,
        0.00097656, -0.00048828]), 'sampling_rate': 8000}",hola buenas y llamaba para subir a cambiar dirección,hello good and I was calling to go up to change address,1,5,0.8701075315475464,0.6069004535675049
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60266602c7abb7f83213841b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60266602c7abb7f83213841b.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",hola buenos días mire me he cambiado de domicilio y quería que cambiar a mi dirección,"Hello, good morning, look, I have changed my address and I wanted to change to my address",1,5,0.9114478230476379,0.6769988536834717
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\6026611fdc3604f481bcb34f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\6026611fdc3604f481bcb34f.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",mi dirección quiero cambiar mi dirección,my address I want to change my address,1,5,0.7410975694656372,0.6149511337280273
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602660f1dc3604f481bcb348.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602660f1dc3604f481bcb348.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00048828, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",quisiera cambiar mi dirección por favor,I would like to change my address please,1,5,0.7891094088554382,0.6219124794006348
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602664cedc3604f481bcb483.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602664cedc3604f481bcb483.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.00598145, 0.00598145,
       0.00500488]), 'sampling_rate': 8000}",hola quiero cambiar mi dirección por otra diferente,hello I want to change my address for a different one,1,5,0.7988048791885376,0.5826973915100098
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60266521dc3604f481bcb4cb.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60266521dc3604f481bcb4cb.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00048828,
        0.00073242,  0.00073242]), 'sampling_rate': 8000}",buenas tardes quiero cambiar mi dirección,good afternoon I want to change my address,1,5,0.8849595189094543,0.6068770885467529
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602662c7c7abb7f83213822f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602662c7c7abb7f83213822f.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.        ]), 'sampling_rate': 8000}",quiero cambiar mi dirección postal por favor,I want to change my postal address please,1,5,0.7893655896186829,0.5768427848815918
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602663e4dc3604f481bcb3d9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602663e4dc3604f481bcb3d9.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00073242,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",hola buenos días le llamo para cambiar mi dirección ya que recientemente me he mudado y quisiera tener la documentación actualizada y agradecería me indica se los trámites a seguir,"Hello, good morning, I am calling you to change my address since I have recently moved and I would like to have the updated documentation and I would appreciate it if you indicate the procedures to follow",1,5,0.865329384803772,0.5716073513031006
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60265de1c7abb7f83213813d.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60265de1c7abb7f83213813d.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ..., -0.00048828,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",hola buenos días a ver el motivo de mi llamada es porque me gustaría cambiar mi dirección de la base de datos,hello good morning to see the reason for my call is because I would like to change my address of the database,1,5,0.8259369730949402,0.5445964336395264
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60266337c7abb7f83213826c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60266337c7abb7f83213826c.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",buenos días me gustaría cambiar mi dirección en los datos del banco,good morning I would like to change my address in the bank details,1,5,0.7968572378158569,0.5032601356506348
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\6026636ac421a821df7c1716.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\6026636ac421a821df7c1716.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00219727, 0.00073242,
       0.00097656]), 'sampling_rate': 8000}",hola buenos días tengo un problema y es que recientemente me he mudado entonces me gustaría cambiar mi dirección antigua por la actual,hello good morning I have a problem and it is that I have recently moved so I would like to change my old address to my current one,1,5,0.8729662895202637,0.5971791744232178
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\60265f17c7abb7f832138142.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\60265f17c7abb7f832138142.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",hola buenos días mire estoy de mudanza y necesitaba cambiar la cambia la dirección keldagrim está directa,hello good morning look I'm moving and I needed to change the address keldagrim is direct,1,5,0.8518544435501099,0.5062191486358643
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602664e0dc3604f481bcb491.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602664e0dc3604f481bcb491.wav', 'array': array([ 0.        , -0.00024414, -0.00024414, ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",hola buenos días mira es que me cambio de domicilio y quería cambiar la dirección pero estoy mirando a través de la aplicación y a través de la página web pero no encuentro la forma de realizarlo me podías dar algo más información para hacer el cambio o tengo que ir allí a la oficina a llevar algún papel o algo,"Hello, good morning, look, I'm changing my address and I wanted to change my address, but I'm looking through the application and through the website but I can't find a way to do it. there to the office to take some paper or something",1,5,0.8286318778991699,0.6772701740264893
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ADDRESS\602663d4c7abb7f8321382d7.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ADDRESS\\602663d4c7abb7f8321382d7.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",hola buenos días quiero añadir mi dirección,hello good morning I want to add my address,1,5,0.7816954851150513,0.538245439529419
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ATM_LIMIT\60266431c7abb7f832138301.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ATM_LIMIT\\60266431c7abb7f832138301.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",idiota ver cuánto dinero puede sacar de un cajero automático,idiot see how much money you can get out of an ATM,3,5,0.7872764468193054,0.4819071292877197
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ATM_LIMIT\602660e4c421a821df7c16e8.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ATM_LIMIT\\602660e4c421a821df7c16e8.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
       -0.00048828, -0.00024414]), 'sampling_rate': 8000}",hola buenas tardes voy a salir ahora a sacar a sacar dinero a un cajero que está hecho lo de mi casa pero me preguntaba cuánto es la cantidad máxima que puedo sacar,"Hello, good afternoon, I'm going to go out now to withdraw money from an ATM that has done my house, but I was wondering how much is the maximum amount I can withdraw",3,5,0.8343477845191956,0.4922976493835449
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~ATM_LIMIT\60266349c7abb7f83213827b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~ATM_LIMIT\\60266349c7abb7f83213827b.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",cuál es el límite en el cajero automático,what is the limit at the ATM,3,5,0.8057124614715576,0.4783444404602051
